"Daily Mean data	    supplied by UK-air on 24/06/2024",,,,,,,,,,,,,,,,
All Data GMT hour ending,,,,,,,,,,,,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,,,,,,,,,,,,
,London Eltham,,London Haringey Priory Park South,,London Harlington,,London Hillingdon,,London Marylebone Road,,London N. Kensington,,London Teddington,,London Westminster,
22/05/2014,10,V ugm-3,17,V ugm-3,20,V ugm-3,82,V ugm-3,109,V ugm-3,24,V ugm-3,9,V ugm-3,31,V ugm-3
23/05/2014,10,V ugm-3,19,V ugm-3,29,V ugm-3,91,V ugm-3,113,V ugm-3,26,V ugm-3,7,V ugm-3,29,V ugm-3
24/05/2014,13,V ugm-3,24,V ugm-3,31,V ugm-3,79,V ugm-3,104,V ugm-3,26,V ugm-3,10,V ugm-3,31,V ugm-3
25/05/2014,7,V ugm-3,10,V ugm-3,23,V ugm-3,63,V ugm-3,94,V ugm-3,15,V ugm-3,5,V ugm-3,18,V ugm-3
26/05/2014,19,V ugm-3,21,V ugm-3,35,V ugm-3,34,V ugm-3,62,V ugm-3,42,V ugm-3,31,V ugm-3,55,V ugm-3
27/05/2014,18,V ugm-3,8,V ugm-3,28,V ugm-3,26,V ugm-3,55,V ugm-3,26,V ugm-3,24,V ugm-3,58,V ugm-3
28/05/2014,30,V ugm-3,21,V ugm-3,35,V ugm-3,32,V ugm-3,73,V ugm-3,38,V ugm-3,28,V ugm-3,59,V ugm-3
29/05/2014,17,V ugm-3,23,V ugm-3,36,V ugm-3,59,V ugm-3,101,V ugm-3,48,V ugm-3,22,V ugm-3,63,V ugm-3
30/05/2014,15,V ugm-3,17,V ugm-3,35,V ugm-3,31,V ugm-3,65,V ugm-3,36,V ugm-3,26,V ugm-3,54,V ugm-3
31/05/2014,19,V ugm-3,18,V ugm-3,40,V ugm-3,36,V ugm-3,72,V ugm-3,35,V ugm-3,29,V ugm-3,56,V ugm-3
01/06/2014,15,V ugm-3,17,V ugm-3,29,V ugm-3,36,V ugm-3,78,V ugm-3,30,V ugm-3,19,V ugm-3,47,V ugm-3
02/06/2014,16,V ugm-3,21,V ugm-3,23,V ugm-3,66,V ugm-3,123,V ugm-3,25,V ugm-3,11,V ugm-3,40,V ugm-3
03/06/2014,13,V ugm-3,22,V ugm-3,No data,V ugm-3,71,V ugm-3,118,V ugm-3,24,V ugm-3,9,V ugm-3,32,V ugm-3
04/06/2014,14,V ugm-3,25,V ugm-3,No data,V ugm-3,64,V ugm-3,130,V ugm-3,25,V ugm-3,8,V ugm-3,41,V ugm-3
05/06/2014,10,V ugm-3,14,V ugm-3,No data,V ugm-3,60,V ugm-3,123,V ugm-3,22,V ugm-3,8,V ugm-3,38,V ugm-3
06/06/2014,18,V ugm-3,29,V ugm-3,37,V ugm-3,66,V ugm-3,137,V ugm-3,47,V ugm-3,17,V ugm-3,65,V ugm-3
07/06/2014,21,V ugm-3,28,V ugm-3,41,V ugm-3,70,V ugm-3,114,V ugm-3,35,V ugm-3,18,V ugm-3,52,V ugm-3
08/06/2014,13,V ugm-3,15,V ugm-3,21,V ugm-3,51,V ugm-3,110,V ugm-3,22,V ugm-3,12,V ugm-3,35,V ugm-3
09/06/2014,24,V ugm-3,29,V ugm-3,34,V ugm-3,74,V ugm-3,125,V ugm-3,36,V ugm-3,19,V ugm-3,53,V ugm-3
10/06/2014,13,V ugm-3,15,V ugm-3,23,V ugm-3,63,V ugm-3,124,V ugm-3,21,V ugm-3,10,V ugm-3,30,V ugm-3
11/06/2014,16,V ugm-3,18,V ugm-3,26,V ugm-3,48,V ugm-3,103,V ugm-3,24,V ugm-3,13,V ugm-3,47,V ugm-3
12/06/2014,32,V ugm-3,25,V ugm-3,43,V ugm-3,39,V ugm-3,108,V ugm-3,45,V ugm-3,26,V ugm-3,82,V ugm-3
13/06/2014,27,V ugm-3,22,V ugm-3,35,V ugm-3,32,V ugm-3,93,V ugm-3,42,V ugm-3,24,V ugm-3,67,V ugm-3
14/06/2014,12,V ugm-3,9,V ugm-3,19,V ugm-3,13,V ugm-3,52,V ugm-3,19,V ugm-3,15,V ugm-3,45,V ugm-3
